fecha,importe_nominal,descripcion,CLASIFICACION,registro_id,descripcion_normalizada,es_sintetico,motivo,semana_inicio
2023-05-08,5.771,CASO1_PROMEDIO_ASUMIDO_REAL_ROYALICING,ROYALICING,2234,CASO1_PROMEDIO_ASUMIDO_REAL_ROYALICING,False,,2023-05-08
2023-05-08,0.128,CASO1_PROMEDIO_ASUMIDO_REAL_SABORIZANTE,SABORIZANTE,2235,CASO1_PROMEDIO_ASUMIDO_REAL_SABORIZANTE,False,,2023-05-08
2023-05-08,8.415,CASO1_PROMEDIO_ASUMIDO_REAL_TRANSFER,TRANSFER,2236,CASO1_PROMEDIO_ASUMIDO_REAL_TRANSFER,False,,2023-05-08
2023-06-19,4.785,CASO1_PROMEDIO_ASUMIDO_REAL_ACEITE,ACEITE,2237,CASO1_PROMEDIO_ASUMIDO_REAL_ACEITE,False,,2023-06-19
2023-06-19,1.105,CASO1_PROMEDIO_ASUMIDO_REAL_ADMINISTRACION,ADMINISTRACION,2238,CASO1_PROMEDIO_ASUMIDO_REAL_ADMINISTRACION,False,,2023-06-19
2023-06-19,14.759,CASO1_PROMEDIO_ASUMIDO_REAL_AMBIANTE,AMBIANTE,2239,CASO1_PROMEDIO_ASUMIDO_REAL_AMBIANTE,False,,2023-06-19
2023-06-19,3.106,CASO1_PROMEDIO_ASUMIDO_REAL_AZUCAR,AZUCAR,2240,CASO1_PROMEDIO_ASUMIDO_REAL_AZUCAR,False,,2023-06-19
2023-06-19,9.904,CASO1_PROMEDIO_ASUMIDO_REAL_BASES,BASES,2241,CASO1_PROMEDIO_ASUMIDO_REAL_BASES,False,,2023-06-19
2023-06-19,10.651,CASO1_PROMEDIO_ASUMIDO_REAL_CAPACILLOS,CAPACILLOS,2242,CASO1_PROMEDIO_ASUMIDO_REAL_CAPACILLOS,False,,2023-06-19
2023-06-19,3.814,CASO1_PROMEDIO_ASUMIDO_REAL_CASETAS,CASETAS,2243,CASO1_PROMEDIO_ASUMIDO_REAL_CASETAS,False,,2023-06-19
2023-06-19,36.0,CASO1_PROMEDIO_ASUMIDO_REAL_CHANTILLY,CHANTILLY,2244,CASO1_PROMEDIO_ASUMIDO_REAL_CHANTILLY,False,,2023-06-19
2023-06-19,50.154,CASO1_PROMEDIO_ASUMIDO_REAL_CHOCOLATE,CHOCOLATE,2245,CASO1_PROMEDIO_ASUMIDO_REAL_CHOCOLATE,False,,2023-06-19
2023-06-19,3.722,CASO1_PROMEDIO_ASUMIDO_REAL_COLORANTES,COLORANTES,2246,CASO1_PROMEDIO_ASUMIDO_REAL_COLORANTES,False,,2023-06-19
2023-06-19,3.294,CASO1_PROMEDIO_ASUMIDO_REAL_CONSUMIBLES,CONSUMIBLES,2247,CASO1_PROMEDIO_ASUMIDO_REAL_CONSUMIBLES,False,,2023-06-19
2023-06-19,27.926,CASO1_PROMEDIO_ASUMIDO_REAL_DECORACION,DECORACION,2248,CASO1_PROMEDIO_ASUMIDO_REAL_DECORACION,False,,2023-06-19
2023-06-19,10.522,CASO1_PROMEDIO_ASUMIDO_REAL_DOMO,DOMO,2249,CASO1_PROMEDIO_ASUMIDO_REAL_DOMO,False,,2023-06-19
2023-06-19,3.905,CASO1_PROMEDIO_ASUMIDO_REAL_DULCERIA,DULCERIA,2250,CASO1_PROMEDIO_ASUMIDO_REAL_DULCERIA,False,,2023-06-19
2023-06-19,39.467,CASO1_PROMEDIO_ASUMIDO_REAL_EMPAQUE,EMPAQUE,2251,CASO1_PROMEDIO_ASUMIDO_REAL_EMPAQUE,False,,2023-06-19
2023-06-19,45.228,CASO1_PROMEDIO_ASUMIDO_REAL_FONDANT,FONDANT,2252,CASO1_PROMEDIO_ASUMIDO_REAL_FONDANT,False,,2023-06-19
2023-06-19,4.851,CASO1_PROMEDIO_ASUMIDO_REAL_GALLETAS,GALLETAS,2253,CASO1_PROMEDIO_ASUMIDO_REAL_GALLETAS,False,,2023-06-19
2023-06-19,53.341,CASO1_PROMEDIO_ASUMIDO_REAL_HARINA,HARINA,2254,CASO1_PROMEDIO_ASUMIDO_REAL_HARINA,False,,2023-06-19
2023-06-19,1.47,CASO1_PROMEDIO_ASUMIDO_REAL_HORNEADO,HORNEADO,2255,CASO1_PROMEDIO_ASUMIDO_REAL_HORNEADO,False,,2023-06-19
2023-06-19,14.345,CASO1_PROMEDIO_ASUMIDO_REAL_HUEVO,HUEVO,2256,CASO1_PROMEDIO_ASUMIDO_REAL_HUEVO,False,,2023-06-19
2023-06-19,0.237,CASO1_PROMEDIO_ASUMIDO_REAL_JARABE,JARABE,2257,CASO1_PROMEDIO_ASUMIDO_REAL_JARABE,False,,2023-06-19
2023-06-19,0.258,CASO1_PROMEDIO_ASUMIDO_REAL_LECHE EN POLVO,LECHE EN POLVO,2258,CASO1_PROMEDIO_ASUMIDO_REAL_LECHE EN POLVO,False,,2023-06-19
2023-06-19,0.812,CASO1_PROMEDIO_ASUMIDO_REAL_LECHERA,LECHERA,2259,CASO1_PROMEDIO_ASUMIDO_REAL_LECHERA,False,,2023-06-19
2023-06-19,3.362,CASO1_PROMEDIO_ASUMIDO_REAL_LICORES,LICORES,2260,CASO1_PROMEDIO_ASUMIDO_REAL_LICORES,False,,2023-06-19
2023-06-19,0.116,CASO1_PROMEDIO_ASUMIDO_REAL_MANTECA VEGETAL,MANTECA VEGETAL,2261,CASO1_PROMEDIO_ASUMIDO_REAL_MANTECA VEGETAL,False,,2023-06-19
2023-06-19,9.446,CASO1_PROMEDIO_ASUMIDO_REAL_MANTEQUILLA,MANTEQUILLA,2262,CASO1_PROMEDIO_ASUMIDO_REAL_MANTEQUILLA,False,,2023-06-19
2023-06-19,6.769,CASO1_PROMEDIO_ASUMIDO_REAL_NO DEFINIDO,NO DEFINIDO,2263,CASO1_PROMEDIO_ASUMIDO_REAL_NO DEFINIDO,False,,2023-06-19
2023-06-19,10.333,CASO1_PROMEDIO_ASUMIDO_REAL_OTROS,OTROS,2264,CASO1_PROMEDIO_ASUMIDO_REAL_OTROS,False,,2023-06-19
2023-06-19,9.79,CASO1_PROMEDIO_ASUMIDO_REAL_QUESO CREMA,QUESO CREMA,2265,CASO1_PROMEDIO_ASUMIDO_REAL_QUESO CREMA,False,,2023-06-19
2023-06-19,33.444,CASO1_PROMEDIO_ASUMIDO_REAL_RELLENO,RELLENO,2266,CASO1_PROMEDIO_ASUMIDO_REAL_RELLENO,False,,2023-06-19
2023-06-19,3.572,CASO1_PROMEDIO_ASUMIDO_REAL_ROYALICING,ROYALICING,2267,CASO1_PROMEDIO_ASUMIDO_REAL_ROYALICING,False,,2023-06-19
2023-06-19,0.079,CASO1_PROMEDIO_ASUMIDO_REAL_SABORIZANTE,SABORIZANTE,2268,CASO1_PROMEDIO_ASUMIDO_REAL_SABORIZANTE,False,,2023-06-19
2023-06-19,5.208,CASO1_PROMEDIO_ASUMIDO_REAL_TRANSFER,TRANSFER,2269,CASO1_PROMEDIO_ASUMIDO_REAL_TRANSFER,False,,2023-06-19
2023-07-03,14.388,CASO1_PROMEDIO_ASUMIDO_REAL_ACEITE,ACEITE,2270,CASO1_PROMEDIO_ASUMIDO_REAL_ACEITE,False,,2023-07-03
2023-07-03,3.322,CASO1_PROMEDIO_ASUMIDO_REAL_ADMINISTRACION,ADMINISTRACION,2271,CASO1_PROMEDIO_ASUMIDO_REAL_ADMINISTRACION,False,,2023-07-03
2023-07-03,44.381,CASO1_PROMEDIO_ASUMIDO_REAL_AMBIANTE,AMBIANTE,2272,CASO1_PROMEDIO_ASUMIDO_REAL_AMBIANTE,False,,2023-07-03
2023-07-03,9.341,CASO1_PROMEDIO_ASUMIDO_REAL_AZUCAR,AZUCAR,2273,CASO1_PROMEDIO_ASUMIDO_REAL_AZUCAR,False,,2023-07-03
2023-07-03,29.78,CASO1_PROMEDIO_ASUMIDO_REAL_BASES,BASES,2274,CASO1_PROMEDIO_ASUMIDO_REAL_BASES,False,,2023-07-03
2023-07-03,32.029,CASO1_PROMEDIO_ASUMIDO_REAL_CAPACILLOS,CAPACILLOS,2275,CASO1_PROMEDIO_ASUMIDO_REAL_CAPACILLOS,False,,2023-07-03
2023-07-03,11.469,CASO1_PROMEDIO_ASUMIDO_REAL_CASETAS,CASETAS,2276,CASO1_PROMEDIO_ASUMIDO_REAL_CASETAS,False,,2023-07-03
2023-07-03,108.252,CASO1_PROMEDIO_ASUMIDO_REAL_CHANTILLY,CHANTILLY,2277,CASO1_PROMEDIO_ASUMIDO_REAL_CHANTILLY,False,,2023-07-03
2023-07-03,150.81,CASO1_PROMEDIO_ASUMIDO_REAL_CHOCOLATE,CHOCOLATE,2278,CASO1_PROMEDIO_ASUMIDO_REAL_CHOCOLATE,False,,2023-07-03
2023-07-03,11.192,CASO1_PROMEDIO_ASUMIDO_REAL_COLORANTES,COLORANTES,2279,CASO1_PROMEDIO_ASUMIDO_REAL_COLORANTES,False,,2023-07-03
2023-07-03,9.906,CASO1_PROMEDIO_ASUMIDO_REAL_CONSUMIBLES,CONSUMIBLES,2280,CASO1_PROMEDIO_ASUMIDO_REAL_CONSUMIBLES,False,,2023-07-03
2023-07-03,83.971,CASO1_PROMEDIO_ASUMIDO_REAL_DECORACION,DECORACION,2281,CASO1_PROMEDIO_ASUMIDO_REAL_DECORACION,False,,2023-07-03
2023-07-03,31.639,CASO1_PROMEDIO_ASUMIDO_REAL_DOMO,DOMO,2282,CASO1_PROMEDIO_ASUMIDO_REAL_DOMO,False,,2023-07-03
2023-07-03,11.743,CASO1_PROMEDIO_ASUMIDO_REAL_DULCERIA,DULCERIA,2283,CASO1_PROMEDIO_ASUMIDO_REAL_DULCERIA,False,,2023-07-03
2023-07-03,118.677,CASO1_PROMEDIO_ASUMIDO_REAL_EMPAQUE,EMPAQUE,2284,CASO1_PROMEDIO_ASUMIDO_REAL_EMPAQUE,False,,2023-07-03
2023-07-03,135.999,CASO1_PROMEDIO_ASUMIDO_REAL_FONDANT,FONDANT,2285,CASO1_PROMEDIO_ASUMIDO_REAL_FONDANT,False,,2023-07-03
2023-07-03,14.586,CASO1_PROMEDIO_ASUMIDO_REAL_GALLETAS,GALLETAS,2286,CASO1_PROMEDIO_ASUMIDO_REAL_GALLETAS,False,,2023-07-03
2023-07-03,160.395,CASO1_PROMEDIO_ASUMIDO_REAL_HARINA,HARINA,2287,CASO1_PROMEDIO_ASUMIDO_REAL_HARINA,False,,2023-07-03
2023-07-03,4.421,CASO1_PROMEDIO_ASUMIDO_REAL_HORNEADO,HORNEADO,2288,CASO1_PROMEDIO_ASUMIDO_REAL_HORNEADO,False,,2023-07-03
2023-07-03,43.134,CASO1_PROMEDIO_ASUMIDO_REAL_HUEVO,HUEVO,2289,CASO1_PROMEDIO_ASUMIDO_REAL_HUEVO,False,,2023-07-03
2023-07-03,0.712,CASO1_PROMEDIO_ASUMIDO_REAL_JARABE,JARABE,2290,CASO1_PROMEDIO_ASUMIDO_REAL_JARABE,False,,2023-07-03
2023-07-03,0.775,CASO1_PROMEDIO_ASUMIDO_REAL_LECHE EN POLVO,LECHE EN POLVO,2291,CASO1_PROMEDIO_ASUMIDO_REAL_LECHE EN POLVO,False,,2023-07-03
2023-07-03,2.442,CASO1_PROMEDIO_ASUMIDO_REAL_LECHERA,LECHERA,2292,CASO1_PROMEDIO_ASUMIDO_REAL_LECHERA,False,,2023-07-03
2023-07-03,10.109,CASO1_PROMEDIO_ASUMIDO_REAL_LICORES,LICORES,2293,CASO1_PROMEDIO_ASUMIDO_REAL_LICORES,False,,2023-07-03
2023-07-03,0.348,CASO1_PROMEDIO_ASUMIDO_REAL_MANTECA VEGETAL,MANTECA VEGETAL,2294,CASO1_PROMEDIO_ASUMIDO_REAL_MANTECA VEGETAL,False,,2023-07-03
2023-07-03,28.404,CASO1_PROMEDIO_ASUMIDO_REAL_MANTEQUILLA,MANTEQUILLA,2295,CASO1_PROMEDIO_ASUMIDO_REAL_MANTEQUILLA,False,,2023-07-03
2023-07-03,20.353,CASO1_PROMEDIO_ASUMIDO_REAL_NO DEFINIDO,NO DEFINIDO,2296,CASO1_PROMEDIO_ASUMIDO_REAL_NO DEFINIDO,False,,2023-07-03
2023-07-03,31.07,CASO1_PROMEDIO_ASUMIDO_REAL_OTROS,OTROS,2297,CASO1_PROMEDIO_ASUMIDO_REAL_OTROS,False,,2023-07-03
2023-07-03,29.438,CASO1_PROMEDIO_ASUMIDO_REAL_QUESO CREMA,QUESO CREMA,2298,CASO1_PROMEDIO_ASUMIDO_REAL_QUESO CREMA,False,,2023-07-03
2023-07-03,100.565,CASO1_PROMEDIO_ASUMIDO_REAL_RELLENO,RELLENO,2299,CASO1_PROMEDIO_ASUMIDO_REAL_RELLENO,False,,2023-07-03
2023-07-03,10.741,CASO1_PROMEDIO_ASUMIDO_REAL_ROYALICING,ROYALICING,2300,CASO1_PROMEDIO_ASUMIDO_REAL_ROYALICING,False,,2023-07-03
2023-07-03,0.237,CASO1_PROMEDIO_ASUMIDO_REAL_SABORIZANTE,SABORIZANTE,2301,CASO1_PROMEDIO_ASUMIDO_REAL_SABORIZANTE,False,,2023-07-03
2023-07-03,15.661,CASO1_PROMEDIO_ASUMIDO_REAL_TRANSFER,TRANSFER,2302,CASO1_PROMEDIO_ASUMIDO_REAL_TRANSFER,False,,2023-07-03
2023-10-23,27.171,CASO1_PROMEDIO_ASUMIDO_REAL_ACEITE,ACEITE,2303,CASO1_PROMEDIO_ASUMIDO_REAL_ACEITE,False,,2023-10-23
2023-10-23,6.274,CASO1_PROMEDIO_ASUMIDO_REAL_ADMINISTRACION,ADMINISTRACION,2304,CASO1_PROMEDIO_ASUMIDO_REAL_ADMINISTRACION,False,,2023-10-23
2023-10-23,83.812,CASO1_PROMEDIO_ASUMIDO_REAL_AMBIANTE,AMBIANTE,2305,CASO1_PROMEDIO_ASUMIDO_REAL_AMBIANTE,False,,2023-10-23
2023-10-23,17.639,CASO1_PROMEDIO_ASUMIDO_REAL_AZUCAR,AZUCAR,2306,CASO1_PROMEDIO_ASUMIDO_REAL_AZUCAR,False,,2023-10-23
2023-10-23,56.239,CASO1_PROMEDIO_ASUMIDO_REAL_BASES,BASES,2307,CASO1_PROMEDIO_ASUMIDO_REAL_BASES,False,,2023-10-23
2023-10-23,60.485,CASO1_PROMEDIO_ASUMIDO_REAL_CAPACILLOS,CAPACILLOS,2308,CASO1_PROMEDIO_ASUMIDO_REAL_CAPACILLOS,False,,2023-10-23
2023-10-23,21.659,CASO1_PROMEDIO_ASUMIDO_REAL_CASETAS,CASETAS,2309,CASO1_PROMEDIO_ASUMIDO_REAL_CASETAS,False,,2023-10-23
2023-10-23,204.43,CASO1_PROMEDIO_ASUMIDO_REAL_CHANTILLY,CHANTILLY,2310,CASO1_PROMEDIO_ASUMIDO_REAL_CHANTILLY,False,,2023-10-23
2023-10-23,284.8,CASO1_PROMEDIO_ASUMIDO_REAL_CHOCOLATE,CHOCOLATE,2311,CASO1_PROMEDIO_ASUMIDO_REAL_CHOCOLATE,False,,2023-10-23
2023-10-23,21.136,CASO1_PROMEDIO_ASUMIDO_REAL_COLORANTES,COLORANTES,2312,CASO1_PROMEDIO_ASUMIDO_REAL_COLORANTES,False,,2023-10-23
2023-10-23,18.708,CASO1_PROMEDIO_ASUMIDO_REAL_CONSUMIBLES,CONSUMIBLES,2313,CASO1_PROMEDIO_ASUMIDO_REAL_CONSUMIBLES,False,,2023-10-23
2023-10-23,158.577,CASO1_PROMEDIO_ASUMIDO_REAL_DECORACION,DECORACION,2314,CASO1_PROMEDIO_ASUMIDO_REAL_DECORACION,False,,2023-10-23
2023-10-23,59.748,CASO1_PROMEDIO_ASUMIDO_REAL_DOMO,DOMO,2315,CASO1_PROMEDIO_ASUMIDO_REAL_DOMO,False,,2023-10-23
2023-10-23,22.175,CASO1_PROMEDIO_ASUMIDO_REAL_DULCERIA,DULCERIA,2316,CASO1_PROMEDIO_ASUMIDO_REAL_DULCERIA,False,,2023-10-23
2023-10-23,224.117,CASO1_PROMEDIO_ASUMIDO_REAL_EMPAQUE,EMPAQUE,2317,CASO1_PROMEDIO_ASUMIDO_REAL_EMPAQUE,False,,2023-10-23
2023-10-23,256.829,CASO1_PROMEDIO_ASUMIDO_REAL_FONDANT,FONDANT,2318,CASO1_PROMEDIO_ASUMIDO_REAL_FONDANT,False,,2023-10-23
2023-10-23,27.545,CASO1_PROMEDIO_ASUMIDO_REAL_GALLETAS,GALLETAS,2319,CASO1_PROMEDIO_ASUMIDO_REAL_GALLETAS,False,,2023-10-23
2023-10-23,302.9,CASO1_PROMEDIO_ASUMIDO_REAL_HARINA,HARINA,2320,CASO1_PROMEDIO_ASUMIDO_REAL_HARINA,False,,2023-10-23
2023-10-23,8.35,CASO1_PROMEDIO_ASUMIDO_REAL_HORNEADO,HORNEADO,2321,CASO1_PROMEDIO_ASUMIDO_REAL_HORNEADO,False,,2023-10-23
2023-10-23,81.457,CASO1_PROMEDIO_ASUMIDO_REAL_HUEVO,HUEVO,2322,CASO1_PROMEDIO_ASUMIDO_REAL_HUEVO,False,,2023-10-23
2023-10-23,1.344,CASO1_PROMEDIO_ASUMIDO_REAL_JARABE,JARABE,2323,CASO1_PROMEDIO_ASUMIDO_REAL_JARABE,False,,2023-10-23
2023-10-23,1.464,CASO1_PROMEDIO_ASUMIDO_REAL_LECHE EN POLVO,LECHE EN POLVO,2324,CASO1_PROMEDIO_ASUMIDO_REAL_LECHE EN POLVO,False,,2023-10-23
2023-10-23,4.613,CASO1_PROMEDIO_ASUMIDO_REAL_LECHERA,LECHERA,2325,CASO1_PROMEDIO_ASUMIDO_REAL_LECHERA,False,,2023-10-23
2023-10-23,19.09,CASO1_PROMEDIO_ASUMIDO_REAL_LICORES,LICORES,2326,CASO1_PROMEDIO_ASUMIDO_REAL_LICORES,False,,2023-10-23
2023-10-23,0.657,CASO1_PROMEDIO_ASUMIDO_REAL_MANTECA VEGETAL,MANTECA VEGETAL,2327,CASO1_PROMEDIO_ASUMIDO_REAL_MANTECA VEGETAL,False,,2023-10-23
2023-10-23,53.639,CASO1_PROMEDIO_ASUMIDO_REAL_MANTEQUILLA,MANTEQUILLA,2328,CASO1_PROMEDIO_ASUMIDO_REAL_MANTEQUILLA,False,,2023-10-23
2023-10-23,38.436,CASO1_PROMEDIO_ASUMIDO_REAL_NO DEFINIDO,NO DEFINIDO,2329,CASO1_PROMEDIO_ASUMIDO_REAL_NO DEFINIDO,False,,2023-10-23
2023-10-23,58.675,CASO1_PROMEDIO_ASUMIDO_REAL_OTROS,OTROS,2330,CASO1_PROMEDIO_ASUMIDO_REAL_OTROS,False,,2023-10-23
2023-10-23,55.593,CASO1_PROMEDIO_ASUMIDO_REAL_QUESO CREMA,QUESO CREMA,2331,CASO1_PROMEDIO_ASUMIDO_REAL_QUESO CREMA,False,,2023-10-23
2023-10-23,189.915,CASO1_PROMEDIO_ASUMIDO_REAL_RELLENO,RELLENO,2332,CASO1_PROMEDIO_ASUMIDO_REAL_RELLENO,False,,2023-10-23
2023-10-23,20.285,CASO1_PROMEDIO_ASUMIDO_REAL_ROYALICING,ROYALICING,2333,CASO1_PROMEDIO_ASUMIDO_REAL_ROYALICING,False,,2023-10-23
2023-10-23,0.448,CASO1_PROMEDIO_ASUMIDO_REAL_SABORIZANTE,SABORIZANTE,2334,CASO1_PROMEDIO_ASUMIDO_REAL_SABORIZANTE,False,,2023-10-23
2023-10-23,29.575,CASO1_PROMEDIO_ASUMIDO_REAL_TRANSFER,TRANSFER,2335,CASO1_PROMEDIO_ASUMIDO_REAL_TRANSFER,False,,2023-10-23
2024-01-29,10.018,CASO1_PROMEDIO_ASUMIDO_REAL_ACEITE,ACEITE,2336,CASO1_PROMEDIO_ASUMIDO_REAL_ACEITE,False,,2024-01-29
2024-01-29,2.313,CASO1_PROMEDIO_ASUMIDO_REAL_ADMINISTRACION,ADMINISTRACION,2337,CASO1_PROMEDIO_ASUMIDO_REAL_ADMINISTRACION,False,,2024-01-29
2024-01-29,30.903,CASO1_PROMEDIO_ASUMIDO_REAL_AMBIANTE,AMBIANTE,2338,CASO1_PROMEDIO_ASUMIDO_REAL_AMBIANTE,False,,2024-01-29
2024-01-29,6.504,CASO1_PROMEDIO_ASUMIDO_REAL_AZUCAR,AZUCAR,2339,CASO1_PROMEDIO_ASUMIDO_REAL_AZUCAR,False,,2024-01-29
2024-01-29,20.736,CASO1_PROMEDIO_ASUMIDO_REAL_BASES,BASES,2340,CASO1_PROMEDIO_ASUMIDO_REAL_BASES,False,,2024-01-29
2024-01-29,22.302,CASO1_PROMEDIO_ASUMIDO_REAL_CAPACILLOS,CAPACILLOS,2341,CASO1_PROMEDIO_ASUMIDO_REAL_CAPACILLOS,False,,2024-01-29
2024-01-29,7.986,CASO1_PROMEDIO_ASUMIDO_REAL_CASETAS,CASETAS,2342,CASO1_PROMEDIO_ASUMIDO_REAL_CASETAS,False,,2024-01-29
2024-01-29,75.376,CASO1_PROMEDIO_ASUMIDO_REAL_CHANTILLY,CHANTILLY,2343,CASO1_PROMEDIO_ASUMIDO_REAL_CHANTILLY,False,,2024-01-29
2024-01-29,105.01,CASO1_PROMEDIO_ASUMIDO_REAL_CHOCOLATE,CHOCOLATE,2344,CASO1_PROMEDIO_ASUMIDO_REAL_CHOCOLATE,False,,2024-01-29
2024-01-29,7.793,CASO1_PROMEDIO_ASUMIDO_REAL_COLORANTES,COLORANTES,2345,CASO1_PROMEDIO_ASUMIDO_REAL_COLORANTES,False,,2024-01-29
2024-01-29,6.898,CASO1_PROMEDIO_ASUMIDO_REAL_CONSUMIBLES,CONSUMIBLES,2346,CASO1_PROMEDIO_ASUMIDO_REAL_CONSUMIBLES,False,,2024-01-29
2024-01-29,58.469,CASO1_PROMEDIO_ASUMIDO_REAL_DECORACION,DECORACION,2347,CASO1_PROMEDIO_ASUMIDO_REAL_DECORACION,False,,2024-01-29
2024-01-29,22.03,CASO1_PROMEDIO_ASUMIDO_REAL_DOMO,DOMO,2348,CASO1_PROMEDIO_ASUMIDO_REAL_DOMO,False,,2024-01-29
2024-01-29,8.176,CASO1_PROMEDIO_ASUMIDO_REAL_DULCERIA,DULCERIA,2349,CASO1_PROMEDIO_ASUMIDO_REAL_DULCERIA,False,,2024-01-29
2024-01-29,82.635,CASO1_PROMEDIO_ASUMIDO_REAL_EMPAQUE,EMPAQUE,2350,CASO1_PROMEDIO_ASUMIDO_REAL_EMPAQUE,False,,2024-01-29
2024-01-29,94.696,CASO1_PROMEDIO_ASUMIDO_REAL_FONDANT,FONDANT,2351,CASO1_PROMEDIO_ASUMIDO_REAL_FONDANT,False,,2024-01-29
2024-01-29,10.156,CASO1_PROMEDIO_ASUMIDO_REAL_GALLETAS,GALLETAS,2352,CASO1_PROMEDIO_ASUMIDO_REAL_GALLETAS,False,,2024-01-29
2024-01-29,111.684,CASO1_PROMEDIO_ASUMIDO_REAL_HARINA,HARINA,2353,CASO1_PROMEDIO_ASUMIDO_REAL_HARINA,False,,2024-01-29
2024-01-29,3.079,CASO1_PROMEDIO_ASUMIDO_REAL_HORNEADO,HORNEADO,2354,CASO1_PROMEDIO_ASUMIDO_REAL_HORNEADO,False,,2024-01-29
2024-01-29,30.034,CASO1_PROMEDIO_ASUMIDO_REAL_HUEVO,HUEVO,2355,CASO1_PROMEDIO_ASUMIDO_REAL_HUEVO,False,,2024-01-29
2024-01-29,0.496,CASO1_PROMEDIO_ASUMIDO_REAL_JARABE,JARABE,2356,CASO1_PROMEDIO_ASUMIDO_REAL_JARABE,False,,2024-01-29
2024-01-29,0.54,CASO1_PROMEDIO_ASUMIDO_REAL_LECHE EN POLVO,LECHE EN POLVO,2357,CASO1_PROMEDIO_ASUMIDO_REAL_LECHE EN POLVO,False,,2024-01-29
2024-01-29,1.701,CASO1_PROMEDIO_ASUMIDO_REAL_LECHERA,LECHERA,2358,CASO1_PROMEDIO_ASUMIDO_REAL_LECHERA,False,,2024-01-29
2024-01-29,7.039,CASO1_PROMEDIO_ASUMIDO_REAL_LICORES,LICORES,2359,CASO1_PROMEDIO_ASUMIDO_REAL_LICORES,False,,2024-01-29
2024-01-29,0.242,CASO1_PROMEDIO_ASUMIDO_REAL_MANTECA VEGETAL,MANTECA VEGETAL,2360,CASO1_PROMEDIO_ASUMIDO_REAL_MANTECA VEGETAL,False,,2024-01-29
2024-01-29,19.777,CASO1_PROMEDIO_ASUMIDO_REAL_MANTEQUILLA,MANTEQUILLA,2361,CASO1_PROMEDIO_ASUMIDO_REAL_MANTEQUILLA,False,,2024-01-29
2024-01-29,14.172,CASO1_PROMEDIO_ASUMIDO_REAL_NO DEFINIDO,NO DEFINIDO,2362,CASO1_PROMEDIO_ASUMIDO_REAL_NO DEFINIDO,False,,2024-01-29
2024-01-29,21.634,CASO1_PROMEDIO_ASUMIDO_REAL_OTROS,OTROS,2363,CASO1_PROMEDIO_ASUMIDO_REAL_OTROS,False,,2024-01-29
2024-01-29,20.498,CASO1_PROMEDIO_ASUMIDO_REAL_QUESO CREMA,QUESO CREMA,2364,CASO1_PROMEDIO_ASUMIDO_REAL_QUESO CREMA,False,,2024-01-29
2024-01-29,70.024,CASO1_PROMEDIO_ASUMIDO_REAL_RELLENO,RELLENO,2365,CASO1_PROMEDIO_ASUMIDO_REAL_RELLENO,False,,2024-01-29
2024-01-29,7.479,CASO1_PROMEDIO_ASUMIDO_REAL_ROYALICING,ROYALICING,2366,CASO1_PROMEDIO_ASUMIDO_REAL_ROYALICING,False,,2024-01-29
2024-01-29,0.165,CASO1_PROMEDIO_ASUMIDO_REAL_SABORIZANTE,SABORIZANTE,2367,CASO1_PROMEDIO_ASUMIDO_REAL_SABORIZANTE,False,,2024-01-29
2024-01-29,10.905,CASO1_PROMEDIO_ASUMIDO_REAL_TRANSFER,TRANSFER,2368,CASO1_PROMEDIO_ASUMIDO_REAL_TRANSFER,False,,2024-01-29
2024-02-19,19.028,CASO1_PROMEDIO_ASUMIDO_REAL_ACEITE,ACEITE,2369,CASO1_PROMEDIO_ASUMIDO_REAL_ACEITE,False,,2024-02-19
2024-02-19,4.393,CASO1_PROMEDIO_ASUMIDO_REAL_ADMINISTRACION,ADMINISTRACION,2370,CASO1_PROMEDIO_ASUMIDO_REAL_ADMINISTRACION,False,,2024-02-19
2024-02-19,58.694,CASO1_PROMEDIO_ASUMIDO_REAL_AMBIANTE,AMBIANTE,2371,CASO1_PROMEDIO_ASUMIDO_REAL_AMBIANTE,False,,2024-02-19
2024-02-19,12.353,CASO1_PROMEDIO_ASUMIDO_REAL_AZUCAR,AZUCAR,2372,CASO1_PROMEDIO_ASUMIDO_REAL_AZUCAR,False,,2024-02-19
2024-02-19,39.384,CASO1_PROMEDIO_ASUMIDO_REAL_BASES,BASES,2373,CASO1_PROMEDIO_ASUMIDO_REAL_BASES,False,,2024-02-19
2024-02-19,42.358,CASO1_PROMEDIO_ASUMIDO_REAL_CAPACILLOS,CAPACILLOS,2374,CASO1_PROMEDIO_ASUMIDO_REAL_CAPACILLOS,False,,2024-02-19
2024-02-19,15.168,CASO1_PROMEDIO_ASUMIDO_REAL_CASETAS,CASETAS,2375,CASO1_PROMEDIO_ASUMIDO_REAL_CASETAS,False,,2024-02-19
2024-02-19,143.164,CASO1_PROMEDIO_ASUMIDO_REAL_CHANTILLY,CHANTILLY,2376,CASO1_PROMEDIO_ASUMIDO_REAL_CHANTILLY,False,,2024-02-19
2024-02-19,199.448,CASO1_PROMEDIO_ASUMIDO_REAL_CHOCOLATE,CHOCOLATE,2377,CASO1_PROMEDIO_ASUMIDO_REAL_CHOCOLATE,False,,2024-02-19
2024-02-19,14.802,CASO1_PROMEDIO_ASUMIDO_REAL_COLORANTES,COLORANTES,2378,CASO1_PROMEDIO_ASUMIDO_REAL_COLORANTES,False,,2024-02-19
