PROVEEDOR,fecha,NUMERO,CANT,U#MEDIDA,descripcion,importe_nominal,P#UNITARIO,CLASIFICACION,SUBCLASIFICACION,semana_inicio,es_sintetico,metodo_sintesis,registro_id,descripcion_normalizada,motivo
MEGA PLAST,2023-03-15,394830,1.0,pz,Relleno durazno puratos,62.0,62.0,RELLENO,,2023-03-13,False,,1342,RELLENO DURAZNO PURATOS,
B. AURRERA,2023-03-17,309210775492714844021,1.0,pz,espatulas,41.0,41.0,HERRAMIENTA,,2023-03-13,False,,1343,ESPATULAS,
B. AURRERA,2023-03-17,309210775492714844021,1.0,bot,wyborowa,149.0,149.0,LICORES,,2023-03-13,False,,1344,WYBOROWA,
B. AURRERA,2023-03-17,309210775492714844021,1.0,pz,chantilli dull,61.0,61.0,CHANTILLY,,2023-03-13,False,,1345,CHANTILLI DULL,
B. AURRERA,2023-03-17,309210775492714844021,1.0,paq,Carlos V stk,51.0,51.0,CHOCOLATE,,2023-03-13,False,,1346,CARLOS V STK,
B. AURRERA,2023-03-17,309210775492714844021,1.0,paq,santa clar,129.0,129.0,OTROS,,2023-03-13,False,,1347,SANTA CLAR,
MEGA PLAST,2023-03-17,395160,300.0,g,chips rojo alpezzi c/,45.0,150.0,CHOCOLATE,,2023-03-13,False,,1348,CHIPS ROJO ALPEZZI C/,
EL SOL FRIJOLERO,2023-03-18,161232,1.89,kg,huevo blanco tepa de linea,77.49,41.0,HUEVO,,2023-03-13,False,,1349,HUEVO BLANCO TEPA DE LINEA,
MEGA PLAST,2023-03-18,395403,1.0,pz,Crema para batir ambiante 1 lt,66.0,66.0,AMBIANTE,,2023-03-13,False,,1350,CREMA PARA BATIR AMBIANTE 1 LT,
MEGA PLAST,2023-03-18,395403,500.0,g,chips chocolate semi,75.0,150.0,CHOCOLATE,,2023-03-13,False,,1351,CHIPS CHOCOLATE SEMI,
MEGA PLAST,2023-03-18,395403,100.0,g,chips chocolate con l,15.0,150.0,CHOCOLATE,,2023-03-13,False,,1352,CHIPS CHOCOLATE CON L,
MEGA PLAST,2023-03-18,395403,1.0,pz,Nutella chica 350 grs,65.0,65.0,RELLENO,,2023-03-13,False,,1353,NUTELLA CHICA 350 GRS,
MEGA PLAST,2023-03-18,395403,100.0,g,Confitier semiamargo TURIN,22.0,220.0,CHOCOLATE,,2023-03-13,False,,1354,CONFITIER SEMIAMARGO TURIN,
MEGA PLAST,2023-03-18,395403,1.0,kg,Tegral Satin Creme ca ,61.0,61.0,HARINA,CHOCOLATE,2023-03-13,False,,1355,TEGRAL SATIN CREME CA,
MEGA PLAST,2023-03-18,395403,100.0,g,cereza con rabo diana,22.0,220.0,DULCERIA,,2023-03-13,False,,1356,CEREZA CON RABO DIANA,
CRAVIOTO,2023-03-21,106787,1.0,paq,inix contenedor mantecadas 25 pz,179.32,179.32,EMPAQUE,,2023-03-20,False,,1357,INIX CONTENEDOR MANTECADAS 25 PZ,
CRAVIOTO,2023-03-21,106787,1.0,paq,alegria capacillo velitas cumpl 100 pz,39.15,39.15,CAPACILLOS,,2023-03-20,False,,1358,ALEGRIA CAPACILLO VELITAS CUMPL 100 PZ,
CRAVIOTO,2023-03-21,106787,1.0,pz,yahel platano 500gr,43.75,43.75,NO DEFINIDO,,2023-03-20,False,,1359,YAHEL PLATANO 500GR,
GASOLINERIA,2023-03-24,2758991,20.0,lts,gasolina,429.8,21.49,COMBUSTIBLE,,2023-03-20,False,,1360,GASOLINA,
MEGA PLAST,2023-03-24,396315,200.0,g,chips chocolate con l,30.0,150.0,CHOCOLATE,,2023-03-20,False,,1361,CHIPS CHOCOLATE CON L,
MEGA PLAST,2023-03-24,396315,1.0,pz,Crema para batir ambiante 1 lt,66.0,66.0,AMBIANTE,,2023-03-20,False,,1362,CREMA PARA BATIR AMBIANTE 1 LT,
MEGA PLAST,2023-03-24,396315,100.0,g,chips chocolate semi,15.0,150.0,CHOCOLATE,,2023-03-20,False,,1363,CHIPS CHOCOLATE SEMI,
CASETA,2023-03-25,00225978,1.0,tick,peaje,37.0,37.0,CASETAS,,2023-03-20,False,,1364,PEAJE,
CASETA,2023-03-25,00767864,1.0,tick,peaje,37.0,37.0,CASETAS,,2023-03-20,False,,1365,PEAJE,
MEGA PLAST,2023-03-28,396940,1.0,kg,Harina piña colada espiga mix,33.0,33.0,HARINA,PIÑA COLADA,2023-03-27,False,,1366,HARINA PINA COLADA ESPIGA MIX,
MEGA PLAST,2023-03-28,396940,1.0,pz,relleno coco,35.0,35.0,RELLENO,,2023-03-27,False,,1367,RELLENO COCO,
MEGA PLAST,2023-03-28,396940,200.0,g,chips chocolate semi,30.0,150.0,CHOCOLATE,,2023-03-27,False,,1368,CHIPS CHOCOLATE SEMI,
MEGA PLAST,2023-03-28,396940,1.0,kg,Tegral Satin Creme ca ,61.0,61.0,HARINA,CHOCOLATE,2023-03-27,False,,1369,TEGRAL SATIN CREME CA,
MEGA PLAST,2023-03-28,396940,1.0,pz,Royal Icing Deiman 50,50.0,50.0,ROYALICING,,2023-03-27,False,,1370,ROYAL ICING DEIMAN 50,
MEGA PLAST,2023-03-28,396940,300.0,g,chips chocolate con l,45.0,150.0,CHOCOLATE,,2023-03-27,False,,1371,CHIPS CHOCOLATE CON L,
MEGA PLAST,2023-03-28,396940,200.0,g,chips blanco alpezzi,30.0,150.0,CHOCOLATE,,2023-03-27,False,,1372,CHIPS BLANCO ALPEZZI,
MEGA PLAST,2023-03-28,396944,1.0,kg,Easy pastel tres leches,53.0,53.0,HARINA,VAINILLA,2023-03-27,False,,1373,EASY PASTEL TRES LECHES,
REPOSTEARTE,2023-03-28,ND,1.0,kg,Foundant,93.0,93.0,FONDANT,,2023-03-27,False,,1374,FOUNDANT,
REPOSTEARTE,2023-03-28,ND,2.0,pz,caja con 12 cavidades,52.0,26.0,EMPAQUE,,2023-03-27,False,,1375,CAJA CON 12 CAVIDADES,
REPOSTEARTE,2023-03-28,ND,1.0,pz,base,12.0,12.0,BASES,,2023-03-27,False,,1376,BASE,
MEGA PLAST,2023-03-30,397213,200.0,g,chips chocolate semi,30.0,150.0,CHOCOLATE,,2023-03-27,False,,1377,CHIPS CHOCOLATE SEMI,
MEGA PLAST,2023-03-30,397213,1.0,kg,Tegral Satin Creme ca ,61.0,61.0,HARINA,CHOCOLATE,2023-03-27,False,,1378,TEGRAL SATIN CREME CA,
MEGA PLAST,2023-03-30,397213,1.0,kg,Tegral Satin Creme ca ,51.0,51.0,HARINA,VAINILLA,2023-03-27,False,,1379,TEGRAL SATIN CREME CA,
MEGA PLAST,2023-03-30,397213,1.0,pz,Nutella chica 350 grs,65.0,65.0,RELLENO,,2023-03-27,False,,1380,NUTELLA CHICA 350 GRS,
MEGA PLAST,2023-03-30,397213,100.0,g,Confitier semiamargo TURIN,22.0,220.0,CHOCOLATE,,2023-03-27,False,,1381,CONFITIER SEMIAMARGO TURIN,
MEGA PLAST,2023-03-30,397213,1.0,pz,Crema para batir ambiante 1 lt,66.0,66.0,AMBIANTE,,2023-03-27,False,,1382,CREMA PARA BATIR AMBIANTE 1 LT,
MEGA PLAST,2023-03-30,397213,1.0,kg,lechera suelta,62.0,62.0,LECHERA,,2023-03-27,False,,1383,LECHERA SUELTA,
MEGA PLAST,2023-03-30,397213,200.0,g,Confitier leche TURIN,46.0,230.0,CHOCOLATE,,2023-03-27,False,,1384,CONFITIER LECHE TURIN,
REPOSTEARTE,2023-04-01,ND,1.0,pz,base 30 cm,12.0,12.0,BASES,,2023-03-27,False,,1385,BASE 30 CM,
REPOSTEARTE,2023-04-01,ND,1.0,pz,base 28,12.0,12.0,BASES,,2023-03-27,False,,1386,BASE 28,
REPOSTEARTE,2023-04-02,ND,1.0,pz,base 30 cm,13.0,13.0,BASES,,2023-03-27,False,,1387,BASE 30 CM,
REPOSTEARTE,2023-04-02,ND,1.0,pz,base 36cm doble,50.0,50.0,BASES,,2023-03-27,False,,1388,BASE 36CM DOBLE,
REPOSTEARTE,2023-04-02,ND,1.0,pz,base 28 cm,12.0,12.0,BASES,,2023-03-27,False,,1389,BASE 28 CM,
REPOSTEARTE,2023-04-02,ND,1.0,pz,base 26 cm,11.0,11.0,BASES,,2023-03-27,False,,1390,BASE 26 CM,
REPOSTEARTE,2023-04-02,ND,2.0,kg,Foundant,166.0,83.0,FONDANT,,2023-03-27,False,,1391,FOUNDANT,
REPOSTEARTE,2023-04-02,ND,1.0,pz,raspa,45.0,45.0,HERRAMIENTA,,2023-03-27,False,,1392,RASPA,
REPOSTEARTE,2023-04-02,ND,1.0,pz,matizador,65.0,65.0,DECORACION,,2023-03-27,False,,1393,MATIZADOR,
REPOSTEARTE,2023-04-06,ND,1.0,kg,Foundant,83.0,83.0,FONDANT,,2023-04-03,False,,1394,FOUNDANT,
MARNOU,2023-04-06,,1.94,kg,huevo blanco los altos kilo,85.36,44.0,HUEVO,,2023-04-03,False,,1395,HUEVO BLANCO LOS ALTOS KILO,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-001,1.0,semana,AC AU800,12.17,12.17,ACEITE,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1396,AC AU800,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-002,1.0,semana,Carlos V stk,5.59,5.59,CHOCOLATE,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1397,CARLOS V STK,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-003,1.0,semana,Confitier leche TURIN,7.57,7.57,CHOCOLATE,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1398,CONFITIER LECHE TURIN,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-004,1.0,semana,Confitier semiamargo TURIN,4.82,4.82,CHOCOLATE,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1399,CONFITIER SEMIAMARGO TURIN,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-005,1.0,semana,Crema para batir ambiante 1 lt,21.71,21.71,AMBIANTE,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1400,CREMA PARA BATIR AMBIANTE 1 LT,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-006,1.0,semana,Domo mantecada 12 cavidades,7.02,7.02,EMPAQUE,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1401,DOMO MANTECADA 12 CAVIDADES,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-007,1.0,semana,Easy pastel tres leches,27.19,27.19,HARINA,VAINILLA,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1402,EASY PASTEL TRES LECHES,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-008,1.0,semana,Foundant,83.0,83.0,FONDANT,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1403,FOUNDANT,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-009,1.0,semana,Granillo Turin Semi amargo,2.41,2.41,CHOCOLATE,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1404,GRANILLO TURIN SEMI AMARGO,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-010,1.0,semana,Harina piña colada espiga mix,3.62,3.62,HARINA,PIÑA COLADA,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1405,HARINA PINA COLADA ESPIGA MIX,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-011,1.0,semana,Nutella chica 350 grs,28.51,28.51,RELLENO,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1406,NUTELLA CHICA 350 GRS,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-012,1.0,semana,Philly Qso,8.33,8.33,QUESO CREMA,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1407,PHILLY QSO,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-013,1.0,semana,Queso philadelphia 190g,3.84,3.84,QUESO CREMA,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1408,QUESO PHILADELPHIA 190G,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-014,1.0,semana,Relleno durazno puratos,6.8,6.8,RELLENO,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1409,RELLENO DURAZNO PURATOS,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-015,1.0,semana,Royal Icing Deiman 50,5.48,5.48,ROYALICING,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1410,ROYAL ICING DEIMAN 50,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-016,1.0,semana,Tegral Satin Creme ca ,53.62,53.62,HARINA,VAINILLA,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1411,TEGRAL SATIN CREME CA,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-017,1.0,semana,Tegral Satin Red Velvet Puratos,7.13,7.13,HARINA,RED VELVET,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1412,TEGRAL SATIN RED VELVET PURATOS,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-018,1.0,semana,Transfer,9.87,9.87,TRANSFER,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1413,TRANSFER,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-019,1.0,semana,aceite aurrera 800,8.11,8.11,ACEITE,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1414,ACEITE AURRERA 800,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-020,1.0,semana,alambre,6.03,6.03,OTROS,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1415,ALAMBRE,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-021,1.0,semana,alegria capacillo velitas cumpl 100 pz,4.29,4.29,CAPACILLOS,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1416,ALEGRIA CAPACILLO VELITAS CUMPL 100 PZ,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-022,1.0,semana,au huevo 1,5.15,5.15,HUEVO,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1417,AU HUEVO 1,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-023,1.0,semana,base,1.32,1.32,BASES,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1418,BASE,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-024,1.0,semana,base 26 cm,1.21,1.21,BASES,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1419,BASE 26 CM,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-025,1.0,semana,base 28,1.32,1.32,BASES,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1420,BASE 28,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-026,1.0,semana,base 28 cm,1.32,1.32,BASES,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1421,BASE 28 CM,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-027,1.0,semana,base 30 cm,5.37,5.37,BASES,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1422,BASE 30 CM,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-028,1.0,semana,base 36cm doble,10.96,10.96,BASES,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1423,BASE 36CM DOBLE,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-029,1.0,semana,base doble 32 cm,4.17,4.17,BASES,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1424,BASE DOBLE 32 CM,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-030,1.0,semana,brillo estrella,10.96,10.96,DECORACION,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1425,BRILLO ESTRELLA,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-031,1.0,semana,caja con 12 cavidades,5.7,5.7,EMPAQUE,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1426,CAJA CON 12 CAVIDADES,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-032,1.0,semana,caja cupcakes 12,4.82,4.82,EMPAQUE,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1427,CAJA CUPCAKES 12,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-033,1.0,semana,capacillo No. 72 decorado 25 pz,2.66,2.66,CAPACILLOS,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1428,CAPACILLO NO. 72 DECORADO 25 PZ,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-034,1.0,semana,capacillo no. 4 decorado 50 pz,4.27,4.27,CAPACILLOS,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1429,CAPACILLO NO. 4 DECORADO 50 PZ,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-035,1.0,semana,cereza con rabo diana,2.41,2.41,DULCERIA,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1430,CEREZA CON RABO DIANA,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-036,1.0,semana,chantilli dull,13.38,13.38,CHANTILLY,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1431,CHANTILLI DULL,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-037,1.0,semana,chantilly dulce,6.69,6.69,CHANTILLY,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1432,CHANTILLY DULCE,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-038,1.0,semana,chips blanco alpezzi,3.29,3.29,CHOCOLATE,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1433,CHIPS BLANCO ALPEZZI,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-039,1.0,semana,chips chocolate con l,18.09,18.09,CHOCOLATE,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1434,CHIPS CHOCOLATE CON L,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-040,1.0,semana,chips chocolate semi,18.09,18.09,CHOCOLATE,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1435,CHIPS CHOCOLATE SEMI,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-041,1.0,semana,chips rojo alpezzi c/,8.22,8.22,CHOCOLATE,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1436,CHIPS ROJO ALPEZZI C/,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-042,1.0,semana,crema cacahuate suelta,3.73,3.73,OTROS,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1437,CREMA CACAHUATE SUELTA,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-043,1.0,semana,domo 1/4 plancha,5.48,5.48,EMPAQUE,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1438,DOMO 1/4 PLANCHA,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-044,1.0,semana,espatulas,4.5,4.5,HERRAMIENTA,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1439,ESPATULAS,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-045,1.0,semana,extrude,15.35,15.35,OTROS,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1440,EXTRUDE,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-046,1.0,semana,ferrero rocher T-16,11.73,11.73,CHOCOLATE,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1441,FERRERO ROCHER T-16,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-047,1.0,semana,gasolina,47.13,47.13,COMBUSTIBLE,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1442,GASOLINA,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-048,1.0,semana,gloria man,12.06,12.06,MANTEQUILLA,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1443,GLORIA MAN,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-049,1.0,semana,granillo turin blanco,2.63,2.63,CHOCOLATE,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1444,GRANILLO TURIN BLANCO,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-050,1.0,semana,granillo turin leche,2.63,2.63,CHOCOLATE,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1445,GRANILLO TURIN LECHE,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-051,1.0,semana,harina tri,4.39,4.39,HARINA,TRIGO,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1446,HARINA TRI,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-052,1.0,semana,huevo blanco los altos kilo,9.36,9.36,HUEVO,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1447,HUEVO BLANCO LOS ALTOS KILO,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-053,1.0,semana,huevo blanco pz,0.66,0.66,HUEVO,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1448,HUEVO BLANCO PZ,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-054,1.0,semana,huevo blanco tepa de linea,17.22,17.22,HUEVO,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1449,HUEVO BLANCO TEPA DE LINEA,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-055,1.0,semana,iberia 90,1.64,1.64,MANTEQUILLA,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1450,IBERIA 90,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-056,1.0,semana,ilegible (roods),4.11,4.11,OTROS,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1451,ILEGIBLE (ROODS),
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-057,1.0,semana,inix contenedor mantecadas 25 pz,19.66,19.66,EMPAQUE,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1452,INIX CONTENEDOR MANTECADAS 25 PZ,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-058,1.0,semana,kisses leche choc bl 807 gr,20.51,20.51,CHOCOLATE,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1453,KISSES LECHE CHOC BL 807 GR,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-059,1.0,semana,lechera suelta,6.8,6.8,LECHERA,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1454,LECHERA SUELTA,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-060,1.0,semana,manga n.12,2.62,2.62,CONSUMIBLES,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1455,MANGA N.12,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-061,1.0,semana,matizador,7.13,7.13,DECORACION,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1456,MATIZADOR,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-062,1.0,semana,molde para chocolate,2.16,2.16,HERRAMIENTA,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1457,MOLDE PARA CHOCOLATE,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-063,1.0,semana,nido f 120,2.63,2.63,LECHE EN POLVO,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1458,NIDO F 120,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-064,1.0,semana,oblea arroz,4.93,4.93,TRANSFER,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1459,OBLEA ARROZ,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-065,1.0,semana,oreo 273.6,2.47,2.47,GALLETAS,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1460,OREO 273.6,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-066,1.0,semana,peaje,8.11,8.11,CASETAS,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1461,PEAJE,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-067,1.0,semana,perlas,5.81,5.81,DECORACION,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1462,PERLAS,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-068,1.0,semana,pincel,1.1,1.1,HERRAMIENTA,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1463,PINCEL,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-069,1.0,semana,pro 2 pack,2.19,2.19,OTROS,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1464,PRO 2 PACK,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-070,1.0,semana,puratos fruitfil fresa 1 kg,6.0,6.0,RELLENO,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1465,PURATOS FRUITFIL FRESA 1 KG,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-071,1.0,semana,queso crema suelto,16.99,16.99,QUESO CREMA,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1466,QUESO CREMA SUELTO,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-072,1.0,semana,raspa,4.93,4.93,HERRAMIENTA,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1467,RASPA,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-073,1.0,semana,relleno coco,3.84,3.84,RELLENO,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1468,RELLENO COCO,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-074,1.0,semana,relleno zarzamora puratos,5.7,5.7,RELLENO,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1469,RELLENO ZARZAMORA PURATOS,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-075,1.0,semana,santa clar,14.14,14.14,OTROS,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1470,SANTA CLAR,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-076,1.0,semana,wyborowa,16.34,16.34,LICORES,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1471,WYBOROWA,
SINTETICO_ENTRENAMIENTO,2023-04-10,SYN-C-20230410-077,1.0,semana,yahel platano 500gr,4.819999999999999,4.819999999999999,NO DEFINIDO,,2023-04-10,True,mediana causal de 8 semanas y participacion historica por descripcion,1472,YAHEL PLATANO 500GR,
B. AURRERA,2023-04-17,,1.0,kg,chantilly dulce,69.0,69.0,CHANTILLY,,2023-04-17,False,,1473,CHANTILLY DULCE,
B. AURRERA,2023-04-18,,1.0,pz,de abeja,28.0,28.0,OTROS,,2023-04-17,False,,1474,DE ABEJA,
